datetime,username,content
2022-10-11 05:32:53+00:00,1004dayy,@Askrlfess Belum di cek nder dapet catering apa ;')
2022-10-11 05:32:50+00:00,RabbitStalk,"@Askrlfess 1. Jangan Halu
2. Kembali ke no 1"
2022-10-11 05:32:42+00:00,ladyemynarnen,"@callmeifugetwin @Askrlfess Yaiya kali, gak terlalu jelas juga soalnya yg bagian lain mah"
2022-10-11 05:32:42+00:00,MilenovaRidho,"@Askrlfess Putusin atau kamu akan kecewa, gak ada timbal balik sama sekali"
2022-10-11 05:32:39+00:00,pidijahatt,@cravingformoans @Askrlfess Putih pnjang sereh
2022-10-11 05:32:38+00:00,mhoonapetra21,@Askrlfess Tak tandain mukanya nderr
2022-10-11 05:32:35+00:00,beaufiaa,@Askrlfess Ekmual
2022-10-11 05:32:34+00:00,skattiekochanie,"@Askrlfess bayangin ""kita"" nikah mudanya aje kaga bisa gw 😞"
2022-10-11 05:32:30+00:00,serahlauw,"@Askrlfess Selain twitter, My 911 @ssstdini sesibuk apapun pasti ready 24/7 buat ngeladenin segala jenis sambatan. Thanks y 🙂🙏🏻"
2022-10-11 05:32:29+00:00,natvraI,"@pidijahatt @Askrlfess Iya iya wkwkwk, thank you udah benerin 😂"
2022-10-11 05:32:27+00:00,h4h4h1h1hvhv,@cilubil @Askrlfess Ngakak esmosi dia 🤣
2022-10-11 05:32:23+00:00,potatobee__,@Askrlfess bukan topi saya
2022-10-11 05:32:21+00:00,sleepinbyuti,@Askrlfess Murahhh
2022-10-11 05:32:18+00:00,nangisajagapapa,"@Askrlfess pliss iya bgt deh, kenapa otak tuh suka mikir hal aneh aneh, apalagi kalo lagi naik motor pasti mikirin gimana kalo kecelakaan lah, gimana kalo ini lah itu lah, pokonya serem serem deh mikirnya, trs pas nyadar langsung bilang ""astaghfirullah, amit amit ya allah"""
2022-10-11 05:32:18+00:00,nomnomienyam,@Askrlfess Standar
2022-10-11 05:32:17+00:00,aprilsetya_,@Askrlfess Iki jenengé nyambung yo @HelloLetterman
2022-10-11 05:32:17+00:00,imtallbutfat,"@Askrlfess Nder jgn ngerasa sendiri ini twitter bisa jadi platform jbjb sambad dll luapin aja di twitter

Toh kalo nyari sekedar temen ga terlalu susah kok di twitter. 
Jgn berfikiran aneh aneh yaaa:) kebahagiaan mu ada di depan tuh dikit lagii yu yu yuu semangat:)"
2022-10-11 05:32:16+00:00,kurakera02,"@Askrlfess Ih kalo ambil uang di dompet tbtb sih aneh bgt kalo msh pacaran ya, yg nikah aja kadang izin dulu ini tbtb ambil kek maling ya 😩"
2022-10-11 05:32:15+00:00,matchaaasie,"@Askrlfess big no sm org pelit apalagi pasangan, makin takut ya allah🥹"
2022-10-11 05:32:12+00:00,xszasn,@Askrlfess Ku gigit ku kunyah
2022-10-11 05:32:11+00:00,Aan_FNH,@nnwjy @Askrlfess Kalau sekarang ya dah gak brondong 😂
2022-10-11 05:32:10+00:00,imutchap2,@Askrlfess Malang di pluto aa gimna ni konsepnya
2022-10-11 05:32:09+00:00,h4h4h1h1hvhv,@Askrlfess Jewer aja mak jewer ciwitttt buandel
2022-10-11 05:32:08+00:00,ABCMocca__,"@Askrlfess Mending lu berak aja, kalo masih sayang gak mau kehilangan kita ngasih solusi kek ngisi air di kardus"
2022-10-11 05:32:06+00:00,yaudahdeeeh,@Askrlfess Murah
2022-10-11 05:32:05+00:00,ladyemynarnen,@Nisayangituapa @Askrlfess Daun kering yg jatoh gitu ya berserakan😂
2022-10-11 05:32:05+00:00,natvraI,@cipwannago @Askrlfess Oalah thank you udah benerin 🤣🤣
2022-10-11 05:32:04+00:00,Blackvip14,"@Askrlfess Pernah mikirin kyk gt 

cuma amit"" klo kejadian dan ga mati malah 

Buat diri sendiri sengsara."
2022-10-11 05:32:04+00:00,0705moonluvv,@Askrlfess gataw ini apa aja hehe
2022-10-11 05:32:03+00:00,zkystalsa,"@Askrlfess ada yang hpnya ga bisa pake kartu tri ga? jadi kalo buat wa itu ga bisa, cuma bisa chat itu juga pending apalagi buat sw dan ngirim foto/ vidio, tapi buat buka sosmed lainya lancar jaya, itu kenapa yaaa kira""?"
2022-10-11 05:32:02+00:00,slythrngrll,@Askrlfess dihh so oke luh
2022-10-11 05:32:01+00:00,munyil__,@Askrlfess duaduanya
2022-10-11 05:31:59+00:00,chaemin00,@Askrlfess worth bgttt
2022-10-11 05:31:57+00:00,rainn52,@snowy_icebear @HereWeGoo00 @Askrlfess Hmm.. gajelas atau cemburu dek
2022-10-11 05:31:56+00:00,om0nasesange,@beruang127 @Askrlfess Mau lg plis foto bangtan/taehyung yg melokal ky gini jugaa wkwkw
2022-10-11 05:31:56+00:00,wtnbonlyou,@Askrlfess btw met mam nder
2022-10-11 05:31:56+00:00,nyabangrhoma,"@Askrlfess Nay, nanti kamu malah cape sendiri dan gak focus kerja"
2022-10-11 05:31:56+00:00,lllllllita,"@Askrlfess Sehari 2x ditanyain-_- 
Barusan aja...
Suamiku ovtan wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwk https://t.co/hZxfoIDAJK"
2022-10-11 05:31:54+00:00,dslksn,@Askrlfess reset ulang tws nya. biasanya ada caranya di buku panduan tiap beli tws.
2022-10-11 05:31:48+00:00,gurlbitterme,"@Askrlfess I feel u kadang emang hidup kek tai banget, apalagi urusan kerjaan sama duit tapi ya kalo mati nanti gimana pasti nyesel juga"
2022-10-11 05:31:45+00:00,lovaynne,"@Askrlfess Persis mantan aku nih kek gini, gaji 10jt++ tapi baru tgl 15an udh bingung kesana kemari nyari pinjeman mana setiap bulan lagi. Mana mintanya sm w yg pengangguran pula, giliran dikasi solusi biar gak terlalu boros malah aku dibilang sotoy sampe dikatain segala macem"
2022-10-11 05:31:45+00:00,flowerdeerr,"@Askrlfess makanya aku sekarang uda gapake karna takut bgt dan riba pula, mending aktifin sopi barokah aja nder kalo di sopi sih"
2022-10-11 05:31:44+00:00,pidijahatt,@natvraI @Askrlfess Sereh nder gg putih panjang tuh
2022-10-11 05:31:42+00:00,Ron69ron96,@Askrlfess Kamu lg mau pramuka siaga ya? Suruh nyium bau dan nyebutin namanya
2022-10-11 05:31:40+00:00,exdorgan,@Askrlfess Tapii ngiluu bgt gesekkin pisau ke tangann gituu
2022-10-11 05:31:38+00:00,rindiexn,@Askrlfess daddy issues ya nder 😭
2022-10-11 05:31:38+00:00,AlliiumCepa,@Askrlfess *samping kunyit kencur
2022-10-11 05:31:36+00:00,xblacksyugar,@ftryoo @Febxxous @Askrlfess Aku juga penasaran aja gmna rasanya dapet perhatian dan kasih sayang dari keluarga
2022-10-11 05:31:35+00:00,briannaindd,@Askrlfess No one
2022-10-11 05:31:34+00:00,underweandare,@Askrlfess tar arwah lu kejebak di dunia nder iiii serem. masuk neraka
2022-10-11 05:31:32+00:00,wtnbonlyou,"@Askrlfess gatauu, blum sarapan blum maksi jga🥲"
2022-10-11 05:31:27+00:00,hbromnia,@LE0NANDA @Askrlfess dik
2022-10-11 05:31:26+00:00,homiesart,@Askrlfess @astroenaut gas
2022-10-11 05:31:25+00:00,Si_B0Lang,@Askrlfess Bener ga sih😭🙏🏻 https://t.co/7ZQYABjuOk
2022-10-11 05:31:25+00:00,bbbabbyygirl,"@Askrlfess Goblok bngt jadi orng, knapa bisa meninggal karna bisa menyebabkan infeksi mulut rahim aplgi itu digilir 12 orng bisa cidera tulang belakang,bisa juga terjadi karna pendarahan hebat. Ishhh gahabis pikir kalo mbaknya mau sampe digilir 50 orng . Naudzubillah😭"
2022-10-11 05:31:25+00:00,guevly,@Askrlfess mandi lah
2022-10-11 05:31:24+00:00,solitudeenjoyer,@Askrlfess Menanggung malu kan?
2022-10-11 05:31:24+00:00,geprekcicaq,"@Askrlfess nder, jaga kesehatan.."
2022-10-11 05:31:23+00:00,Askrlfess,[Askrl] guys rekomendasiin lip warna kayak gini dong tapi yang under 50k ajaa. Omg yang shade espresso mirip ini gak ya? https://t.co/TYECWhZZkP
2022-10-11 05:31:23+00:00,Longlostkiddo,"@Askrlfess Namanya juga libur, mandi jg ikut libur 🙏"
2022-10-11 05:31:23+00:00,exdorgan,"@Askrlfess Tapii pengen, kepo soal ny."
2022-10-11 05:31:16+00:00,cipwannago,@natvraI @Askrlfess Panjang putih kan sereh kak:(
2022-10-11 05:31:15+00:00,warmestarm,@Askrlfess https://t.co/pzmsd7gf4Y
2022-10-11 05:31:15+00:00,aimsiriusstar,"@Askrlfess Dari kanan Daun jeruk, salam, daun sereh (kamijara), kencur, kunir, jahe, lengkuas"
2022-10-11 05:31:14+00:00,666AgentBoy,@etgels @Askrlfess Wih pinter bgt calon ibu
2022-10-11 05:31:13+00:00,ajiajiajiajiji,@Askrlfess Omg ak mau kadalny
2022-10-11 05:31:13+00:00,shapetember_,"@Askrlfess Hey, if u need someone to talk to just text me okay. Please stay calm, jangan gegabah, masih banyak yang peduli ko."
2022-10-11 05:31:13+00:00,sayangiakudong,"@Askrlfess Loh, emang iya fren"
2022-10-11 05:31:12+00:00,avasendiri,@Askrlfess Bukan nya kalo hari Minggu kalo tanggal merah biasanya off yaa?? Brrti baru di bungkus hari senin
2022-10-11 05:31:10+00:00,sayaaanpc,"@Askrlfess satu lagi jangan jadikan mati sebagai solusi nderrrr, karena mati itu pasti. cari semua yang belum pasti didunia ini explore semuanyaaa oiya SEMANGATTT SEMANGAT SEMANGATTT"
2022-10-11 05:31:09+00:00,Indahh_31,@Askrlfess Mandi tapi cuma pas mau pergi aja &amp; mandi sore
2022-10-11 05:31:08+00:00,KepintimunIaut,"@Askrlfess Merinding nih, semoga Lancar ya."
2022-10-11 05:31:06+00:00,avriena_farro,"@NRiani93 @Askrlfess Adaaa, tapi kayake bukae belum lama sih 😅 di jl pemuda depane paparons"
2022-10-11 05:31:05+00:00,moch1stroberi,@Askrlfess masih enak. Kalau butuh temen cerita ketuk dmku juga boleh nder!
2022-10-11 05:31:05+00:00,pjhoc,@Askrlfess Mandi
2022-10-11 05:31:05+00:00,caIImeurbby,"@Askrlfess Nder, coba lihat keatas. Cita²mu ngegantung di langit tuhh"
2022-10-11 05:31:03+00:00,pradapluy8,@Askrlfess Titip sendal bre
2022-10-11 05:31:03+00:00,vacatuion,@Askrlfess Standar
2022-10-11 05:31:02+00:00,uselessss99,@Askrlfess Murah tapi kalo bagus modelnya ya gapapa
2022-10-11 05:31:01+00:00,teensomnia,@Askrlfess kalo gampangan gausah ngajak ngajak sob
2022-10-11 05:30:59+00:00,KembangSepatumu,@mqrmh15___ @wodynhooo @Askrlfess Aamiin paling serius
2022-10-11 05:30:59+00:00,impawfectt,@Askrlfess Enakk
2022-10-11 05:30:59+00:00,exdorgan,@Askrlfess Guaa masi Bingung gimana rasa ny bikin barcodee apa tidaaa ngiluu begituu 😭
2022-10-11 05:30:59+00:00,93NILMALIK,@Askrlfess dikasiih ke orang nder
2022-10-11 05:30:56+00:00,ladywisteldown,"@Askrlfess mandi, walopun cm sehari sekali wkwk"
2022-10-11 05:30:54+00:00,cikiciki01,@Askrlfess Kencur? Kunyit? Jahe? Lengkuas? Daun salam? Daun jeruk? Ga tau nder nebak doang 🤣
2022-10-11 05:30:50+00:00,Fahmidmuhammad,@paaradoks @Askrlfess Dan keramik
2022-10-11 05:30:49+00:00,alilyassa,"@Askrlfess Mandi dong, meski sekedar niat."
2022-10-11 05:30:45+00:00,userkiutt,@Askrlfess padahal sering test drive di mimpi
2022-10-11 05:30:45+00:00,Askrlfess,[Askrl] tek dung tek dung tek dung lalala
2022-10-11 05:30:44+00:00,93NILMALIK,"@Askrlfess lengkuas, jahe, daun jeruk purut,  kunyit, sereh, salan"
2022-10-11 05:30:43+00:00,Muktaw19,@Askrlfess semuanya kunyit
2022-10-11 05:30:42+00:00,nindyakania_,@Askrlfess Iya kalo ga nnti dibilang maen mulu
2022-10-11 05:30:42+00:00,AlliiumCepa,"@Askrlfess Bawah daun kecil - dun jeruk
Atasnya daun salam
Samping daun salam sereh
Samping kanannya laos aka lengkuas
Atas laos jahe
Samping jahe kunyit
Samping kunyit laos"
2022-10-11 05:30:41+00:00,callmeifugetwin,@ladyemynarnen @Askrlfess kayaknya sisanya itu kencur ga si?
2022-10-11 05:30:41+00:00,morfologijhwang,@Askrlfess Run bestie run!!!
2022-10-11 05:30:40+00:00,semangatvee,"@Askrlfess pindahh, aku jg kalo diketinggian ngerinya muncul intrusive thoughts nyuruh lompat"
2022-10-11 05:30:38+00:00,moonhvyj,@Askrlfess murah
2022-10-11 05:30:37+00:00,Nisayangituapa,@ladyemynarnen @Askrlfess Oh daun salam tak kira daun kering
2022-10-11 05:30:36+00:00,Askrlfess,[Askrl] gimana ya caranya jadi orang yg realistis? 🥲 https://t.co/GUnzvlGgzH
2022-10-11 05:30:32+00:00,babysbreatth,@Askrlfess Mandi lah
2022-10-11 05:30:32+00:00,rindiexn,"@Askrlfess kunyit, lengkuas,sereh, daun jeruk, daun salam, kencur"
2022-10-11 05:30:31+00:00,Askrlfess,[Askrl] ges kalo nabung di pasar u4ng bib1t 6jt an aman gak?
2022-10-11 05:30:30+00:00,ahpgncrht,@Askrlfess Kencur kunyit asemjawa lengkuas daunjeruk daunsalam sereh
2022-10-11 05:30:27+00:00,__kkumi,"@Askrlfess ni lu marah2 kenapa dah, padahal mereka milih ga pacaran juga gada ngefeknya buat lu wkwkwkwk deuh mba anon"
2022-10-11 05:30:26+00:00,joohoenywalker,@Askrlfess Murah
2022-10-11 05:30:25+00:00,Askrlfess,"[askrl] guys kalo double job yay or nay? Sehari aku tidur 2 jam, aku butuh 💸 tambahan soalnya 🤧"
2022-10-11 05:30:25+00:00,Naru_Aja,@Askrlfess tapi gabisa disangkal memang ada beberapa fans fanatik yang bikin orang awam beranggepan kek gitu. contohnya kek gini https://t.co/Driw46aIKo
2022-10-11 05:30:23+00:00,moch1stroberi,"@Askrlfess NDER JANGAN DONG!!!! SEMANGAT NDER!!! Hidup memang ga mudah, tapi bundir bukan solusi yg tepat. Jalani apa yg ada hari ini, untuk besok ya urusan besok. Kalau km capek istirahat nder, kalau emg udah capek ga ketolong ke pisikiater buat konsul. Inget nder telur gulung sama seblak-"
2022-10-11 05:30:19+00:00,Askrlfess,[askrl]  btul☝️😭😭😭 https://t.co/tz7Ntnl1zd
2022-10-11 05:30:18+00:00,sooyaphrodite__,"@Askrlfess kencur, kunyit, kunci(?), lengkuas, sereh, daun salam, daun jeruk"
2022-10-11 05:30:16+00:00,chochoshine,"@Askrlfess Yang panjang  sereh, daun yang agak itam itu daun salam,  daun yang satunya lagi daun jeruk,  yang kuning kunyit,  baru ada lengkuas, baru ada jahe"
2022-10-11 05:30:12+00:00,Askrlfess,[askrl] makan siang ku di kantor hari ini. Kalian mam apa? https://t.co/1sICyJSMPT
2022-10-11 05:30:11+00:00,SUNSETW1TCH,"@Askrlfess Aku tahu hidup kek anjink, tapi masalah nga akan selesai kalo km mati. Rasa sakit yang km rasakan nga akan ilang, malah jadi eternal. Kalo tiap ada pikiran pengen gitu, coba inget-inget hari-hari dimana km berhasil melewati masalah-masalah yg menerpa km. Km pasti bisa bertahan!"
2022-10-11 05:30:06+00:00,tuyulmbakyull,@Askrlfess murah
2022-10-11 05:30:05+00:00,azmalibrasi,@Askrlfess murah
2022-10-11 05:30:05+00:00,svkakovi,@Askrlfess Kereen
2022-10-11 05:30:01+00:00,cucumilow,@Askrlfess aneh
2022-10-11 05:29:57+00:00,RAJ1N,"@Askrlfess Kencur, kunyit, lengkuas, sereh, daun salam, daun jeruk"
2022-10-11 05:29:57+00:00,qrtsemi,@Askrlfess Termasuk murah nder
2022-10-11 05:29:55+00:00,onyourx_win,"@Askrlfess Kencur, kunyit, lengkuas, sereh, daun salam, daun jeruk. Cmiiw"
2022-10-11 05:29:55+00:00,heibanana2,@Askrlfess ndeerr:( butuh tmn cerita ga? sinii:(
2022-10-11 05:29:54+00:00,alilyassa,@Askrlfess Kenyot nenennya bro
2022-10-11 05:29:50+00:00,urcutestbby,@Askrlfess Daun jeruk...
2022-10-11 05:29:50+00:00,elsabotak,"@Askrlfess kalo lg cuaca ujan si ngga, tp kalo lg lengketttt bgt baru dah😭"
2022-10-11 05:29:49+00:00,catgurlll_,@Askrlfess Ga sampe sestress itu soalnya uang buat bayar paylater udh ada duluan
2022-10-11 05:29:49+00:00,fa1rydimples,@Askrlfess receh tp ko ga di bayar2
2022-10-11 05:29:48+00:00,Hartinimn_,"@Askrlfess Nder, bundir bukan solusinya."
2022-10-11 05:29:48+00:00,teensomnia,@Askrlfess oke lu begitu? wkwk kasian sumpah
2022-10-11 05:29:47+00:00,maeezaa,@Askrlfess Aku ga lulus tes ini nder
